Model.Year	Mfr	Division	Car.line	Class	CityMPG	HighwayMPG	CombinedMPG	Displacement	Cylinders	Transmission	Gears	CityCO2	HwyCO2	CombCO2	Sample
2016	Toyota	TOYOTA	HIGHLANDER	SUV	20	25	22	2.7	4	Auto(S6)	6	435	352	398	No
2016	Toyota	TOYOTA	HIGHLANDER	SUV	19	25	21	3.5	6	Auto(S6)	6	479	356	424	No
2016	Toyota	TOYOTA	RAV4	SUV	23	30	26	2.5	4	Auto(S6)	6	387	296	346	No
2016	Toyota	TOYOTA	RAV4 LE/XLE	SUV	24	31	26	2.5	4	Auto(S6)	6	375	286	335	No
2016	Volkswagen Group of	Volkswagen	Tiguan	SUV	21	26	23	2	4	Auto(S6)	6	431	344	392	No
2016	Volvo	Volvo Cars Of North America, LLC	XC60 FWD	SUV	23	31	26	2	4	Auto(S8)	8	390	287	344	No
2016	Volvo	Volvo Cars Of North America, LLC	XC60 FWD	SUV	22	29	24	2	4	Auto(S8)	8	410	301	361	No
2016	Volvo	Volvo Cars Of North America, LLC	XC70 FWD	SUV	23	31	26	2	4	Auto(S8)	8	390	287	344	No
2016	Honda	Acura	MDX 4WD	SUV	19	26	22	3.5	6	Auto(S9)	9	467	339	409	No
2016	Honda	Acura	MDX 4WD	SUV	18	26	21	3.5	6	Auto(S9)	9	475	337	412	No
2016	Honda	Acura	RDX 4WD	SUV	19	28	22	3.5	6	Auto(S6)	6	466	320	400	No
2016	Volkswagen Group of	Audi	Q5	SUV	20	28	23	2	4	Auto(S8)	8	452	322	393	No
2016	Volkswagen Group of	Audi	Q5	SUV	24	31	27	3	6	Auto(S8)	8	430	328	385	No
2016	Volkswagen Group of	Audi	Q5	SUV	18	26	21	3	6	Auto(S8)	8	496	347	429	No
2016	Volkswagen Group of	Audi	Q5 Hybrid	SUV	24	30	26	2	4	Auto(S8)	8	369	298	337	No
2016	Volkswagen Group of	Audi	SQ5	SUV	17	24	19	3	6	Auto(S8)	8	528	373	458	No
2016	BMW	BMW	X3 xDrive28d	SUV	27	34	30	2	4	Auto(S8)	8	374	299	340	No
2016	BMW	BMW	X3 xDrive28i	SUV	21	28	24	2	4	Auto(S8)	8	419	315	372	No
2016	BMW	BMW	X3 xDrive35i	SUV	19	27	22	3	6	Auto(S8)	8	480	333	414	No
2016	BMW	BMW	X4 M40i	SUV	18	25	21	3	6	Auto(S8)	8	487	355	428	No
2016	BMW	BMW	X4 xDrive28i	SUV	20	28	23	2	4	Auto(S8)	8	443	319	387	No
2016	BMW	BMW	X4 xDrive35i	SUV	19	27	22	3	6	Auto(S8)	8	480	333	414	No
2016	General Motors	Buick	ENCORE AWD	SUV	26	32	29	1.4	4	Auto(S6)	6	334	280	310	No
2016	General Motors	Buick	ENCORE AWD	SUV	23	30	26	1.4	4	Auto(S6)	6	386	295	341	No
2016	General Motors	Buick	ENVISION AWD	SUV	20	26	22	2	4	Auto(A6)	6	440	333	392	No
2016	General Motors	Chevrolet	EQUINOX AWD	SUV	20	29	23	2.4	4	Auto(A6)	6	435	310	379	No
2016	General Motors	Chevrolet	EQUINOX AWD	SUV	20	29	23	2.4	4	Auto(A6)	6	435	310	379	No
2016	General Motors	Chevrolet	EQUINOX AWD	SUV	16	23	18	3.6	6	Auto(A6)	6	564	382	482	No
2016	General Motors	Chevrolet	TRAX AWD	SUV	24	31	27	1.4	4	Auto(S6)	6	367	284	330	No
2016	FCA US LLC	Dodge	Journey AWD	SUV	16	24	19	3.6	6	Auto(A6)	6	548	374	470	No
2016	FCA US LLC	FIAT	500X AWD	SUV	21	30	24	2.4	4	Auto(A9)	9	413	298	361	No
2016	Ford Motor Company	Ford	EDGE AWD	SUV	20	28	23	2	4	Auto(S6)	6	444	316	386	No
2016	Ford Motor Company	Ford	EDGE AWD	SUV	17	24	20	2.7	6	Auto(S6)	6	511	369	447	No
2016	Ford Motor Company	Ford	EDGE AWD	SUV	17	25	20	3.5	6	Auto(S6)	6	517	362	447	No
2016	Ford Motor Company	Ford	ESCAPE AWD	SUV	22	29	25	1.6	4	Auto(S6)	6	400	302	355	No
2016	Ford Motor Company	Ford	ESCAPE AWD	SUV	21	28	23	2	4	Auto(S6)	6	429	317	387	Yes
2016	General Motors	GMC	TERRAIN AWD	SUV	20	29	23	2.4	4	Auto(A6)	6	435	310	379	No
2016	General Motors	GMC	TERRAIN AWD	SUV	16	23	18	3.6	6	Auto(A6)	6	564	382	482	No
2016	Honda	Honda	CR-V 4WD	SUV	25	31	27	2.4	4	Auto(AV)	1	355	282	323	No
2016	Honda	Honda	HR-V 4WD	SUV	27	32	29	1.8	4	Auto(AV)	1	334	278	309	No
2016	Honda	Honda	HR-V 4WD	SUV	27	32	29	1.8	4	Auto(AV-S7)	7	334	278	309	No
2016	Honda	Honda	PILOT 4WD	SUV	18	26	21	3.5	6	Auto(A6)	6	483	347	422	No
2016	Honda	Honda	PILOT 4WD	SUV	19	26	22	3.5	6	Auto(S9)	9	463	333	405	No
2016	Hyundai	Hyundai Motor Company	Santa Fe AWD	SUV	18	24	20	3.3	6	Auto(S6)	6	504	376	446	No
2016	Hyundai	Hyundai Motor Company	Santa Fe Sport AWD	SUV	18	24	21	2	4	Auto(S6)	6	481	362	427	No
2016	Hyundai	Hyundai Motor Company	Santa Fe Sport AWD	SUV	19	25	21	2.4	4	Auto(S6)	6	466	349	413	No
2016	Hyundai	Hyundai Motor Company	Santa Fe Ultimate AWD	SUV	17	22	19	3.3	6	Auto(S6)	6	531	408	476	No
2016	Hyundai	Hyundai Motor Company	Tucson AWD	SUV	24	28	26	1.6	4	Auto(AM7)	7	377	322	352	No
2016	Hyundai	Hyundai Motor Company	Tucson AWD	SUV	21	26	23	2	4	Auto(S6)	6	420	346	387	No
2016	Hyundai	Hyundai Motor Company	Tucson Eco AWD	SUV	25	31	27	1.6	4	Auto(AM7)	7	360	294	330	No
2016	Nissan	Infiniti	QX60 AWD	SUV	19	26	22	3.5	6	Auto(AV-S7)	7	468	342	404	No
2016	Nissan	Infiniti	QX70 AWD	SUV	16	22	18	3.7	6	Auto(S7)	7	551	407	486	No
2016	FCA US LLC	Jeep	Cherokee 4X4	SUV	21	28	24	2.4	4	Auto(A9)	9	426	315	376	No
2016	FCA US LLC	Jeep	Cherokee 4X4	SUV	21	28	24	2.4	4	Auto(A9)	9	426	315	376	No
2016	FCA US LLC	Jeep	Cherokee 4X4	SUV	20	28	23	3.2	6	Auto(A9)	9	439	321	385	No
2016	FCA US LLC	Jeep	Cherokee 4x4 Active Drive II	SUV	21	27	23	2.4	4	Auto(A9)	9	429	327	383	No
2016	FCA US LLC	Jeep	Cherokee 4x4 Active Drive II	SUV	19	26	22	3.2	6	Auto(A9)	9	473	338	412	No
2016	FCA US LLC	Jeep	Cherokee Trailhawk 4X4	SUV	19	25	22	2.4	4	Auto(A9)	9	456	354	410	No
2016	FCA US LLC	Jeep	Cherokee Trailhawk 4X4	SUV	19	26	22	3.2	6	Auto(A9)	9	462	340	407	No
2016	FCA US LLC	Jeep	Compass 4X4	SUV	20	26	22	2.4	4	Auto(A6)	6	441	346	398	No
2016	FCA US LLC	Jeep	Compass 4X4	SUV	20	23	21	2.4	4	Auto(AV)	1	441	387	416	No
2016	FCA US LLC	Jeep	Compass 4X4	SUV	22	27	24	2.4	4	Manual(M5)	5	401	326	367	No
2016	FCA US LLC	Jeep	Patriot 4X4	SUV	20	26	22	2.4	4	Auto(A6)	6	441	346	398	No
2016	FCA US LLC	Jeep	Patriot 4X4	SUV	20	23	21	2.4	4	Auto(AV)	1	441	387	416	No
2016	FCA US LLC	Jeep	Patriot 4X4	SUV	22	27	24	2.4	4	Manual(M5)	5	401	326	367	No
2016	FCA US LLC	Jeep	Renegade 4x4	SUV	24	31	27	1.4	4	Manual(M6)	6	367	285	326	No
2016	FCA US LLC	Jeep	Renegade 4x4	SUV	21	29	24	2.4	4	Auto(A9)	9	421	304	368	No
2016	FCA US LLC	Jeep	Wrangler 4X4	SUV	17	21	18	3.6	6	Auto(A5)	5	532	420	482	No
2016	FCA US LLC	Jeep	Wrangler 4X4	SUV	17	21	18	3.6	6	Manual(M6)	6	537	412	481	No
2016	FCA US LLC	Jeep	Wrangler Unlimited 4X4	SUV	16	20	18	3.6	6	Auto(A5)	5	557	442	505	No
2016	FCA US LLC	Jeep	Wrangler Unlimited 4X4	SUV	16	21	18	3.6	6	Manual(M6)	6	564	428	503	No
2016	Kia	Kia Motors Corporation	Sorento AWD	SUV	19	25	22	2	4	Auto(S6)	6	468	353	416	No
2016	Kia	Kia Motors Corporation	Sorento AWD	SUV	21	26	23	2.4	4	Auto(S6)	6	433	349	395	No
2016	Kia	Kia Motors Corporation	Sorento AWD	SUV	17	23	19	3.3	6	Auto(S6)	6	532	384	465	Yes
2016	Kia	Kia Motors Corporation	Sorento AWD FE	SUV	18	26	21	3.3	6	Auto(S6)	6	502	349	433	No
2016	Kia	Kia Motors Corporation	Sportage AWD	SUV	19	26	22	2.4	4	Auto(S6)	6	451	335	399	No
2016	Kia	Kia Motors Corporation	Sportage SX AWD	SUV	19	25	21	2	4	Auto(S6)	6	467	360	419	No
2016	Jaguar Land Rover L	Land Rover	Discovery Sport	SUV	20	26	22	2	4	Auto(S9)	9	448	339	399	No
2016	Jaguar Land Rover L	Land Rover	Range Rover Evoque	SUV	21	30	24	2	4	Auto(S9)	9	427	299	369	No
2016	Jaguar Land Rover L	Land Rover	Range Rover Evoque Convertible	SUV	20	28	23	2	4	Auto(S9)	9	449	315	389	No
2016	Toyota	Lexus	NX 200t AWD	SUV	22	28	24	2	4	Auto(S6)	6	399	314	368	No
2016	Toyota	Lexus	NX 200t AWD F SPORT	SUV	22	27	24	2	4	Auto(S6)	6	406	330	372	No
2016	Toyota	Lexus	NX 300h AWD	SUV	33	30	32	2.5	4	Auto(AV-S6)	6	265	290	276	No
2016	Toyota	Lexus	RX 350 AWD	SUV	19	26	22	3.5	6	Auto(S8)	8	459	335	404	No
2016	Ford Motor Company	Lincoln	MKC  AWD	SUV	19	26	22	2	4	Auto(S6)	6	468	342	404	No
2016	Ford Motor Company	Lincoln	MKC  AWD	SUV	18	26	21	2.3	4	Auto(S6)	6	485	343	421	No
2016	Ford Motor Company	Lincoln	MKX AWD	SUV	17	24	19	2.7	6	Auto(S6)	6	529	365	455	No
2016	Ford Motor Company	Lincoln	MKX AWD	SUV	16	23	19	3.7	6	Auto(S6)	6	540	387	471	Yes
2016	MAZDA	Mazda	CX-5 4WD	SUV	24	30	26	2.5	4	Auto(S6)	6	370	296	337	No
2016	MAZDA	Mazda	CX-9 4WD	SUV	21	27	23	2.5	4	Auto(S6)	6	423	332	382	No
2016	Mercedes-Benz	Mercedes-Benz	GLA 250 4MATIC	SUV	24	32	27	2	4	Auto(AM7)	7	368	278	327	No
2016	Mercedes-Benz	Mercedes-Benz	GLA 250 4MATIC	SUV	24	32	27	2	4	Auto(AM7)	7	368	278	327	No
2016	Mercedes-Benz	Mercedes-Benz	GLC 300 4MATIC	SUV	21	28	24	2	4	Auto(A9)	9	419	320	374	No
2016	Mitsubishi Motors Co	Mitsubishi Motors Corporation	OUTLANDER 4WD	SUV	24	29	26	2.4	4	Auto(AV-S6)	6	357	296	330	No
2016	Mitsubishi Motors Co	Mitsubishi Motors Corporation	OUTLANDER 4WD	SUV	20	27	23	3	6	Auto(S6)	6	444	323	388	No
2016	Mitsubishi Motors Co	Mitsubishi Motors Corporation	OUTLANDER SPORT 4WD	SUV	23	29	26	2	4	Auto(AV-S6)	6	373	299	340	No
2016	Mitsubishi Motors Co	Mitsubishi Motors Corporation	OUTLANDER SPORT 4WD	SUV	22	27	24	2.4	4	Auto(AV-S6)	6	390	321	359	No
2016	Nissan	NISSAN	PATHFINDER 4WD	SUV	19	26	22	3.5	6	Auto(AV)	1	467	342	404	No
2016	Nissan	NISSAN	PATHFINDER 4WD PLATINUM	SUV	19	26	21	3.5	6	Auto(AV)	1	456	339	423	No
2016	Nissan	NISSAN	ROGUE AWD	SUV	25	32	28	2.5	4	Auto(AV)	1	357	280	322	No
2016	Porsche	Porsche	Macan S	SUV	17	23	19	3	6	Auto(AM-S7)	7	511	385	454	No
2016	Porsche	Porsche	Macan Turbo	SUV	17	23	19	3.6	6	Auto(AM-S7)	7	529	381	462	No
2016	Subaru	Subaru	CROSSTREK	SUV	26	34	29	2	4	Auto(AV-S6)	6	342	264	307	No
2016	Subaru	Subaru	CROSSTREK	SUV	23	31	26	2	4	Manual(M5)	5	388	292	345	No
2016	Subaru	Subaru	CROSSTREK HYBRID	SUV	30	34	31	2	4	Auto(AV-S6)	6	299	260	282	No
2016	Subaru	Subaru	FORESTER	SUV	23	28	25	2	4	Auto(AV-S8)	8	384	323	357	No
2016	Subaru	Subaru	FORESTER	SUV	24	32	27	2.5	4	Auto(AV)	1	365	283	328	No
2016	Subaru	Subaru	FORESTER	SUV	22	29	25	2.5	4	Manual(M6)	6	404	310	362	No
2016	Subaru	Subaru	OUTBACK	SUV	25	33	28	2.5	4	Auto(AV-S6)	6	353	269	315	No
2016	Subaru	Subaru	OUTBACK	SUV	20	27	22	3.6	6	Auto(AV-S6)	6	453	326	396	No
2016	Toyota	Toyota	RAV4 AWD	SUV	22	29	25	2.5	4	Auto(S6)	6	394	306	354	No
2016	Toyota	Toyota	RAV4 HYBRID AWD	SUV	34	31	33	2.5	4	Auto(AV-S6)	6	257	287	270	No
2016	Toyota	Toyota	RAV4 Limited AWD/SE AWD	SUV	22	29	25	2.5	4	Auto(S6)	6	401	309	360	No
2016	Volkswagen Group of	Volkswagen	Tiguan 4Motion	SUV	20	26	23	2	4	Auto(S6)	6	435	344	394	No
2016	Volvo	Volvo Cars Of North America, LLC	XC60 AWD	SUV	19	27	22	2	4	Auto(S8)	8	457	330	400	No
2016	Volvo	Volvo Cars Of North America, LLC	XC60 AWD	SUV	19	26	22	2.5	5	Auto(S6)	6	464	338	407	No
2016	Volvo	Volvo Cars Of North America, LLC	XC60 AWD	SUV	17	23	20	3	6	Auto(S6)	6	505	371	445	No
2016	Volvo	Volvo Cars Of North America, LLC	XC70 AWD	SUV	19	26	22	2.5	5	Auto(S6)	6	464	338	407	No
2016	BMW	BMW	X5 sDrive35i	SUV	18	25	21	3	6	Auto(S8)	8	482	357	425	No
2016	BMW	BMW	X6 sDrive35i	SUV	18	25	21	3	6	Auto(S8)	8	482	357	425	No
2016	General Motors	Buick	ENCLAVE FWD	SUV	15	22	18	3.6	6	Auto(A6)	6	596	400	508	No
2016	General Motors	Cadillac	ESCALADE 2WD	SUV	15	22	17	6.2	8	Auto(A8)	8	596	408	511	No
2016	General Motors	Cadillac	SRX	SUV	17	24	19	3.6	6	Auto(S6)	6	536	370	461	No
2016	General Motors	Chevrolet	C1500 SUBURBAN 2WD	SUV	16	23	18	5.3	8	Auto(A6)	6	561	382	481	No
2016	General Motors	Chevrolet	C1500 SUBURBAN 2WD	SUV	16	23	18	5.3	8	Auto(A6)	6	565	397	489	No
2016	General Motors	Chevrolet	C1500 TAHOE 2WD	SUV	16	23	18	5.3	8	Auto(A6)	6	561	382	481	No
2016	General Motors	Chevrolet	C1500 TAHOE 2WD	SUV	16	23	18	5.3	8	Auto(A6)	6	561	383	481	No
2016	General Motors	Chevrolet	TRAVERSE FWD	SUV	15	22	18	3.6	6	Auto(A6)	6	596	400	508	No
2016	FCA US LLC	Dodge	Durango RWD	SUV	19	27	22	3.6	6	Auto(A8)	8	475	335	412	No
2016	FCA US LLC	Dodge	Durango RWD	SUV	14	22	17	5.7	8	Auto(A8)	8	631	397	526	No
2016	Ford Motor Company	Ford	Expedition 2WD	SUV	16	22	18	3.5	6	Auto(S6)	6	564	403	491	No
2016	Ford Motor Company	Ford	Expedition EL 2WD	SUV	15	21	17	3.5	6	Auto(S6)	6	605	433	527	No
2016	Ford Motor Company	Ford	EXPLORER FFV 2WD	SUV	17	24	20	3.5	6	Auto(S6)	6	524	362	451	No
2016	Ford Motor Company	Ford	EXPLORER FWD	SUV	19	28	22	2.3	4	Auto(S6)	6	478	322	408	No
2016	Ford Motor Company	Ford	EXPLORER FWD	SUV	17	24	20	3.5	6	Auto(S6)	6	524	362	451	No
2016	Ford Motor Company	Ford	Flex FWD	SUV	16	23	19	3.5	6	Auto(S6)	6	556	387	468	No
2016	General Motors	GMC	ACADIA FWD	SUV	15	22	18	3.6	6	Auto(A6)	6	596	400	508	No
2016	General Motors	GMC	C1500 YUKON 2WD	SUV	16	23	18	5.3	8	Auto(A6)	6	561	382	481	No
2016	General Motors	GMC	C1500 YUKON 2WD	SUV	16	23	18	5.3	8	Auto(A6)	6	565	397	489	No
2016	General Motors	GMC	C1500 YUKON 2WD	SUV	15	22	17	6.2	8	Auto(A8)	8	596	408	511	No
2016	General Motors	GMC	C1500 YUKON XL 2WD	SUV	16	23	18	5.3	8	Auto(A6)	6	561	382	481	No
2016	General Motors	GMC	C1500 YUKON XL 2WD	SUV	16	23	18	5.3	8	Auto(A6)	6	565	397	489	No
2016	General Motors	GMC	C1500 YUKON XL 2WD	SUV	15	22	17	6.2	8	Auto(A8)	8	596	408	511	No
2016	Nissan	Infiniti	QX60 Hybrid FWD	SUV	26	28	26	2.5	4	Auto(AV-S7)	7	342	318	342	No
2016	Nissan	Infiniti	QX80 2WD	SUV	14	20	16	5.6	8	Auto(S7)	7	639	440	549	No
2016	FCA US LLC	Jeep	Grand Cherokee 4X2	SUV	22	30	25	3	6	Auto(A8)	8	461	337	405	No
2016	FCA US LLC	Jeep	Grand Cherokee 4X2	SUV	19	26	22	3.6	6	Auto(A8)	8	470	341	412	No
2016	Ford Motor Company	Lincoln	MKT FWD	SUV	16	24	19	3.7	6	Auto(S6)	6	555	368	468	No
2016	Ford Motor Company	Lincoln	Navigator 2WD	SUV	16	22	18	3.5	6	Auto(S6)	6	564	403	491	No
2016	Ford Motor Company	Lincoln	Navigator L 2WD	SUV	15	20	17	3.5	6	Auto(S6)	6	602	451	534	No
2016	Mercedes-Benz	Mercedes-Benz	GLE 350	SUV	18	24	20	3.5	6	Auto(A7)	7	491	377	440	No
2016	Toyota	Toyota	4RUNNER 2WD	SUV	17	22	19	4	6	Auto(S5)	5	522	399	466	No
2016	Toyota	Toyota	SEQUOIA 2WD	SUV	13	17	15	5.7	8	Auto(S6)	6	689	512	610	No
2016	Volvo	Volvo Cars Of North America, LLC	XC90 FWD	SUV	22	26	24	2	4	Auto(S8)	8	401	338	373	No
2016	BMW	BMW	X5 M	SUV	14	19	16	4.4	8	Auto(S8)	8	627	458	551	No
2016	BMW	BMW	X5 xDrive 35d	SUV	23	30	26	3	6	Auto(S8)	8	444	341	398	No
2016	BMW	BMW	X5 xDrive35i	SUV	18	24	20	3	6	Auto(S8)	8	490	365	434	No
2016	BMW	BMW	X5 xDrive50i	SUV	15	21	17	4.4	8	Auto(S8)	8	590	425	516	No
2016	BMW	BMW	X6 M	SUV	14	19	16	4.4	8	Auto(S8)	8	627	458	551	No
2016	BMW	BMW	X6 xDrive35i	SUV	18	24	20	3	6	Auto(S8)	8	490	365	434	No
2016	BMW	BMW	X6 xDrive50i	SUV	15	21	17	4.4	8	Auto(S8)	8	590	425	516	No
2016	General Motors	Buick	ENCLAVE AWD	SUV	15	22	17	3.6	6	Auto(A6)	6	609	410	519	No
2016	General Motors	Cadillac	ESCALADE 4WD	SUV	15	21	17	6.2	8	Auto(A8)	8	608	429	527	No
2016	General Motors	Cadillac	SRX AWD	SUV	16	23	18	3.6	6	Auto(S6)	6	556	391	482	No
2016	General Motors	Chevrolet	K1500 SUBURBAN 4WD	SUV	15	22	18	5.3	8	Auto(A6)	6	575	406	499	No
2016	General Motors	Chevrolet	K1500 SUBURBAN 4WD	SUV	15	22	18	5.3	8	Auto(A6)	6	575	406	499	No
2016	General Motors	Chevrolet	K1500 TAHOE 4WD	SUV	16	22	18	5.3	8	Auto(A6)	6	573	407	498	No
2016	General Motors	Chevrolet	K1500 TAHOE 4WD	SUV	16	22	18	5.3	8	Auto(A6)	6	573	407	498	No
2016	General Motors	Chevrolet	TRAVERSE AWD	SUV	15	22	17	3.6	6	Auto(A6)	6	609	410	519	No
2016	FCA US LLC	Dodge	Durango AWD	SUV	18	25	21	3.6	6	Auto(A8)	8	481	358	426	No
2016	FCA US LLC	Dodge	Durango AWD	SUV	14	22	17	5.7	8	Auto(A8)	8	626	400	524	No
2016	Ford Motor Company	Ford	Expedition 4WD	SUV	15	20	17	3.5	6	Auto(S6)	6	611	448	537	No
2016	Ford Motor Company	Ford	Expedition EL 4WD	SUV	14	20	16	3.5	6	Auto(S6)	6	617	455	544	No
2016	Ford Motor Company	Ford	EXPLORER AWD	SUV	18	26	21	2.3	4	Auto(S6)	6	494	345	427	No
2016	Ford Motor Company	Ford	EXPLORER AWD	SUV	16	22	18	3.5	6	Auto(S6)	6	561	404	493	No
2016	Ford Motor Company	Ford	EXPLORER AWD	SUV	16	23	19	3.5	6	Auto(S6)	6	542	392	475	No
2016	Ford Motor Company	Ford	EXPLORER FFV AWD	SUV	16	23	19	3.5	6	Auto(S6)	6	542	392	475	No
2016	Ford Motor Company	Ford	FLEX AWD	SUV	16	22	18	3.5	6	Auto(S6)	6	542	403	491	No
2016	Ford Motor Company	Ford	FLEX AWD	SUV	15	21	17	3.5	6	Auto(S6)	6	592	423	523	No
2016	General Motors	GMC	ACADIA AWD	SUV	15	22	17	3.6	6	Auto(A6)	6	609	410	519	No
2016	General Motors	GMC	K1500 YUKON 4WD	SUV	16	22	18	5.3	8	Auto(A6)	6	573	407	498	No
2016	General Motors	GMC	K1500 YUKON 4WD	SUV	16	22	18	5.3	8	Auto(A6)	6	573	407	498	No
2016	General Motors	GMC	K1500 YUKON 4WD	SUV	15	21	17	6.2	8	Auto(A8)	8	602	421	521	No
2016	General Motors	GMC	K1500 YUKON XL 4WD	SUV	15	22	18	5.3	8	Auto(A6)	6	575	406	499	No
2016	General Motors	GMC	K1500 YUKON XL 4WD	SUV	15	22	18	5.3	8	Auto(A6)	6	575	406	499	No
2016	General Motors	GMC	K1500 YUKON XL 4WD	SUV	14	20	16	6.2	8	Auto(A8)	8	616	440	537	No
2016	Nissan	Infiniti	QX60 Hybrid AWD	SUV	25	28	26	2.5	4	Auto(AV-S7)	7	355	319	342	No
2016	Nissan	Infiniti	QX80 4WD	SUV	13	19	15	5.6	8	Auto(S7)	7	662	462	593	No
2016	FCA US LLC	Jeep	Grand Cherokee 4X4	SUV	21	28	24	3	6	Auto(A8)	8	484	363	429	No
2016	FCA US LLC	Jeep	Grand Cherokee 4X4	SUV	18	25	21	3.6	6	Auto(A8)	8	481	358	426	No
2016	FCA US LLC	Jeep	Grand Cherokee 4X4	SUV	14	22	17	5.7	8	Auto(A8)	8	636	409	534	No
2016	FCA US LLC	Jeep	Grand Cherokee SRT8 4x4	SUV	13	19	15	6.4	8	Auto(A8)	8	694	475	595	No
2016	Jaguar Land Rover L	Land Rover	LR4	SUV	15	19	16	3	6	Auto(S8)	8	610	456	540	No
2016	Jaguar Land Rover L	Land Rover	Range Rover	SUV	17	23	19	3	6	Auto(S8)	8	535	386	468	No
2016	Jaguar Land Rover L	Land Rover	Range Rover	SUV	14	19	16	5	8	Auto(S8)	8	653	474	572	No
2016	Jaguar Land Rover L	Land Rover	Range Rover LWB	SUV	17	23	19	3	6	Auto(S8)	8	535	386	468	Yes
2016	Jaguar Land Rover L	Land Rover	Range Rover LWB	SUV	14	19	16	5	8	Auto(S8)	8	653	474	572	No
2016	Jaguar Land Rover L	Land Rover	Range Rover Sport	SUV	17	23	19	3	6	Auto(S8)	8	535	386	468	No
2016	Jaguar Land Rover L	Land Rover	Range Rover Sport	SUV	14	19	16	5	8	Auto(S8)	8	629	463	554	No
2016	Jaguar Land Rover L	Land Rover	Range Rover Sport TDV6	SUV	22	29	25	3	6	Auto(S8)	8	457	349	409	No
2016	Jaguar Land Rover L	Land Rover	Range Rover TDV6	SUV	22	29	25	3	6	Auto(S8)	8	457	349	409	No
2016	Toyota	Lexus	GX 460	SUV	15	20	17	4.6	8	Auto(S6)	6	585	436	518	No
2016	Toyota	Lexus	LX 570	SUV	13	18	15	5.7	8	Auto(S8)	8	687	486	596	No
2016	Toyota	Lexus	RX 450h AWD	SUV	30	28	30	3.5	6	Auto(AV-S6)	6	290	310	299	No
2016	Ford Motor Company	Lincoln	MKT AWD	SUV	15	21	17	3.5	6	Auto(S6)	6	592	423	523	No
2016	Ford Motor Company	Lincoln	Navigator 4WD	SUV	15	20	17	3.5	6	Auto(S6)	6	611	448	537	No
2016	Ford Motor Company	Lincoln	Navigator L 4WD	SUV	15	19	16	3.5	6	Auto(S6)	6	609	467	545	No
2016	Mercedes-Benz	Mercedes-Benz	AMG G 63	SUV	12	14	13	5.5	8	Auto(A7)	7	754	624	696	No
2016	Mercedes-Benz	Mercedes-Benz	AMG G65	SUV	11	13	12	6	12	Auto(A7)	7	833	675	762	No
2016	Mercedes-Benz	Mercedes-Benz	AMG GL 63	SUV	13	17	14	5.5	8	Auto(A7)	7	686	527	615	No
2016	Mercedes-Benz	Mercedes-Benz	AMG GLE 63	SUV	13	17	15	5.5	8	Auto(A7)	7	681	525	611	No
2016	Mercedes-Benz	Mercedes-Benz	AMG GLE 63 S	SUV	13	17	15	5.5	8	Auto(A7)	7	681	525	611	No
2016	Mercedes-Benz	Mercedes-Benz	AMG GLE 63 S (coupe)	SUV	14	18	15	5.5	8	Auto(A7)	7	650	482	574	No
2016	Mercedes-Benz	Mercedes-Benz	G 550	SUV	13	14	13	4	8	Auto(A7)	7	696	622	663	No
2016	Mercedes-Benz	Mercedes-Benz	GL 350 BLUETEC 4MATIC	SUV	19	26	22	3	6	Auto(A7)	7	533	391	469	No
2016	Mercedes-Benz	Mercedes-Benz	GL 450 4MATIC	SUV	17	21	19	3	6	Auto(A7)	7	526	423	480	No
2016	Mercedes-Benz	Mercedes-Benz	GL 550 4MATIC	SUV	13	18	15	4.7	8	Auto(A7)	7	660	498	587	No
2016	Mercedes-Benz	Mercedes-Benz	GLE 300 d 4MATIC	SUV	22	29	24	2.1	4	Auto(A7)	7	470	347	415	No
2016	Mercedes-Benz	Mercedes-Benz	GLE 350 4MATIC	SUV	17	22	19	3.5	6	Auto(A7)	7	506	396	456	No
2016	Mercedes-Benz	Mercedes-Benz	GLE 350 4MATIC	SUV	17	22	19	3.5	6	Auto(A7)	7	506	396	456	No
2016	Mercedes-Benz	Mercedes-Benz	GLE 350 d 4MATIC	SUV	23	30	26	3	6	Auto(A9)	9	439	344	396	No
2016	Mercedes-Benz	Mercedes-Benz	GLE 400 4MATIC	SUV	18	22	20	3	6	Auto(A7)	7	496	403	454	No
2016	Mercedes-Benz	Mercedes-Benz	GLE 450 AMG (coupe)	SUV	17	23	20	3	6	Auto(A9)	9	511	384	454	No
2016	Porsche	Porsche	Cayenne	SUV	19	24	21	3.6	6	Auto(S8)	8	486	365	432	No
2016	Porsche	Porsche	Cayenne Diesel	SUV	20	29	23	3	6	Auto(S8)	8	507	348	435	No
2016	Porsche	Porsche	Cayenne GTS	SUV	16	23	19	3.6	6	Auto(S8)	8	548	389	476	No
2016	Porsche	Porsche	Cayenne S	SUV	17	24	20	3.6	6	Auto(S8)	8	525	363	452	No
2016	Porsche	Porsche	Cayenne Turbo	SUV	14	21	17	4.8	8	Auto(S8)	8	629	425	537	No
2016	Porsche	Porsche	Cayenne Turbo S	SUV	14	21	17	4.8	8	Auto(S8)	8	629	425	537	No
2016	Toyota	Toyota	4RUNNER 4WD	SUV	17	21	18	4	6	Auto(S5)	5	531	414	478	No
2016	Toyota	Toyota	4RUNNER 4WD	SUV	17	21	18	4	6	Auto(S5)	5	531	414	478	No
